281,0.762447399,0.181887454,Greene Ave & Throop Ave,3054,19
282,0.714760239,0.175701554,Greene Ave & Nostrand Ave,3055,23
283,0.712505668,0.188461686,Kosciuszko St & Nostrand Ave,3056,23
284,0.745318796,0.191433745,Kosciuszko St & Tompkins Ave,3057,18
285,0.789410273,0.197239048,Lewis Ave & Kosciuszko St,3058,24
286,0.774208975,0.202720518,Pulaski St & Marcus Garvey Blvd,3059,19
287,0.739785093,0.207286346,Willoughby Ave & Tompkins Ave,3060,19
288,0.753561916,0.217824729,Throop Ave & Myrtle Ave,3061,21
289,0.722121564,0.213390301,Myrtle Ave & Marcy Ave,3062,23
290,0.70687029,0.212706944,Nostrand Ave & Myrtle Ave,3063,20
291,0.786636932,0.220973749,Myrtle Ave & Lewis Ave,3064,23
292,0.71795466,0.239515336,Union Ave & Wallabout St,3065,31
293,0.735395935,0.235679331,Tompkins Ave & Hopkins St,3066,19
294,0.753457656,0.246827395,Broadway & Whipple St,3067,27
295,0.770121504,0.254865596,Humboldt St & Varet St,3068,42
296,0.729462479,0.259909865,Lorimer St & Broadway,3069,29
297,0.751613232,0.265198262,McKibbin St & Manhattan Ave,3070,23
298,0.720957739,0.266647187,Boerum St & Broadway,3071,19
299,0.738833881,0.269061902,Leonard St & Boerum St,3072,24
300,0.772675715,0.278902204,Montrose Ave & Bushwick Ave,3074,42
301,0.676783758,0.275749929,Division Ave & Marcy Ave,3075,33
302,0.747360377,0.284374817,Scholes St & Manhattan Ave,3076,36
303,0.71456319,0.284733114,Stagg St & Union Ave,3077,33
304,0.662439053,0.287280151,Broadway & Roebling St,3078,27
305,0.686950359,0.287769566,S 4 St & Rodney St,3080,21
306,0.751875982,0.3012297,Graham Ave & Grand St,3081,29
307,0.712083081,0.300218776,Hope St & Union Ave,3082,25
308,0.768160972,0.304503291,Bushwick Ave & Powers St,3083,32
309,0.679895568,0.316311664,Roebling St & N 4 St,3085,25
310,0.749274864,0.318728406,Graham Ave & Conselyea St,3086,30
311,0.707070732,0.313340672,Metropolitan Ave & Meeker Ave,3087,30
312,0.708766359,0.323701133,Union Ave & Jackson St,3088,19
313,0.673782402,0.339356073,Berry St & N 8 St,3092,27
314,0.673867275,0.331045201,N 6 St & Bedford Ave,3093,28
315,0.747378256,0.328534617,Graham Ave & Withers St,3094,18
316,0.746599483,0.340868591,Graham Ave & Herbert St,3095,26
317,0.706660693,0.340585784,Union Ave & N 12 St,3096,39
318,0.733015366,0.370315257,Nassau Ave & Newell St,3100,51
319,0.693589833,0.34889879,N 12 St & Bedford Ave,3101,27
320,0.717456139,0.354197111,Driggs Ave & Lorimer St,3102,27
321,0.688802915,0.366273672,N 15 St & Wythe Ave,3105,24
322,0.75695974,0.36197902,Driggs Ave & N Henry St,3106,22
323,0.708258845,0.361266855,Bedford Ave & Nassau Ave,3107,39
324,0.750174216,0.374356154,Nassau Ave & Russell St,3108,51
325,0.686250265,0.37697029,Banker St & Meserole Ave,3109,31
326,0.70358475,0.382443117,Meserole Ave & Manhattan Ave,3110,28
327,0.677741433,0.392975205,Milton St & Franklin St,3112,23
328,0.69847498,0.39937717,Greenpoint Ave & Manhattan Ave,3113,27
329,0.692304461,0.410377562,India St & Manhattan Ave,3115,50
330,0.675210324,0.412181102,Huron St & Franklin St,3116,35
331,0.67305619,0.428079317,Franklin St & Dupont St,3117,27
332,0.704398851,0.42759917,McGuinness Blvd & Eagle St,3118,42
333,0.697519137,0.463756619,Vernon Blvd & 50 Ave,3119,45
334,0.734057194,0.479336016,Jackson Ave & 46 Rd,3121,27
335,0.688063772,0.474617805,48 Ave & 5 St,3122,31
336,0.798298934,0.476400181,31 St & Thomson Ave,3123,27
337,0.695405338,0.490338435,46 Ave & 5 St,3124,27
338,0.720919234,0.489142654,45 Rd & 11 St,3125,23
339,0.755971531,0.489657372,44 Dr & Jackson Ave,3126,34
340,0.708384,0.502875618,9 St & 44 Rd,3127,35
341,0.74151217,0.507492182,21 St & 43 Ave,3128,23
342,0.769576669,0.510566779,Queens Plaza North & Crescent St,3129,30
343,0.755463263,0.522079595,21 St & Queens Plaza North,3130,31
344,0.653743404,0.596069053,E 68 St & 3 Ave,3131,31
345,0.606103364,0.576740005,E 59 St & Madison Ave,3132,35
346,0.637464766,0.57471549,3 Ave & E 62 St,3134,51
347,0.678102412,0.617413562,E 75 St & 3 Ave,3135,41
348,0.603811526,0.592012322,5 Ave & E 63 St,3136,47
349,0.628935416,0.626477145,5 Ave & E 73 St,3137,31
350,0.643791075,0.617699545,E 72 St & Park Ave,3139,43
351,0.700755132,0.618880625,1 Ave & E 78 St,3140,55
352,0.675614709,0.584742089,1 Ave & E 68 St,3141,58
353,0.660776436,0.564587367,1 Ave & E 62 St,3142,41
354,0.642823287,0.645113544,5 Ave & E 78 St,3143,47
355,0.671172937,0.647544147,E 81 St & Park Ave,3144,46
356,0.678114475,0.657413097,E 84 St & Park Ave,3145,45
357,0.683328181,0.641960139,E 81 St & 3 Ave,3146,47
358,0.697766862,0.65413289,E 85 St & 3 Ave,3147,39
359,0.715998059,0.641560389,E 84 St & 1 Ave,3148,31
